ALB,BET,DOL,LAG,NoF,OTHER,SHARK,YFT,image
0.179627284408,0.0604188628495,0.110441692173,0.0142300827429,0.0929474979639,0.0429664365947,0.070197544992,0.429170697927,img_05463.jpg
0.0397514738142,0.0300087183714,0.107891783118,0.0090343169868,0.522174298763,0.0145111298189,0.0224018730223,0.254226475954,img_06137.jpg
0.177379980683,0.0354514345527,0.0434637889266,0.0205125380307,0.57497638464,0.0292025767267,0.0145461317152,0.104467123747,img_06324.jpg
0.0783346667886,0.0184864159673,0.0219720322639,0.0125376693904,0.802864015102,0.014022000134,0.00597094884142,0.0458123795688,img_06808.jpg
0.33470249176,0.0447332449257,0.0324983485043,0.0302782692015,0.39477288723,0.047542668879,0.0153271239251,0.100145019591,img_01860.jpg
0.0461194775999,0.0180763527751,0.0363267660141,0.00879412423819,0.80239123106,0.0114045012742,0.00898831803352,0.0678991526365,img_01441.jpg
0.0718119591475,0.0176781658083,0.0217422842979,0.0117826731876,0.81354701519,0.0131549239159,0.0058437702246,0.0444391518831,img_06734.jpg
0.0553886368871,0.0158451441675,0.0221467483789,0.00978883821517,0.837470591068,0.011100243777,0.005814794451,0.0424449294806,img_05722.jpg
0.0493812114,0.014995274134,0.0217461399734,0.00904035754502,0.848015129566,0.0103173414245,0.00570024689659,0.0408044047654,img_00894.jpg
0.146317899227,0.0266658645123,0.0260517541319,0.0192159079015,0.688268601894,0.0230853725225,0.00806934852153,0.0623252801597,img_07426.jpg
0.0642504841089,0.0160850863904,0.0191804841161,0.0109701026231,0.833202004433,0.011942319572,0.00513962516561,0.0392299182713,img_02285.jpg
0.120645783842,0.0227408129722,0.0212961714715,0.0172353815287,0.741843998432,0.0195827148855,0.00632084859535,0.0503342822194,img_03228.jpg
0.0801331996918,0.0188948623836,0.0227112844586,0.0127116953954,0.797698974609,0.014318652451,0.00617867987603,0.0473526678979,img_03520.jpg
0.0651328861713,0.0175703540444,0.0239141732454,0.0109649207443,0.816825807095,0.0126513047144,0.00638115638867,0.0465594418347,img_04233.jpg
0.070981323719,0.0173943936825,0.0210465565324,0.0117152454332,0.817047536373,0.0129951210693,0.00566487666219,0.0431549400091,img_01771.jpg
0.0463064014912,0.0143354088068,0.0206878203899,0.00865503121167,0.856104433537,0.0098367491737,0.00545743107796,0.0386167764664,img_01505.jpg
0.053912833333,0.016512369737,0.0254305768758,0.00958869699389,0.828824579716,0.0112660378218,0.0065815881826,0.0478832609951,img_02636.jpg
0.0672810971737,0.0176121629775,0.0234670899808,0.011190677993,0.814810693264,0.0127122718841,0.00621317606419,0.0467128269374,img_07103.jpg
0.0407966710627,0.0260963011533,0.0814445987344,0.00896385684609,0.633451700211,0.0136614721268,0.017819436267,0.177766054869,img_00964.jpg
0.30321803689,0.0509267263114,0.051768347621,0.0261856541038,0.341463536024,0.0471398308873,0.0246710255742,0.154626876116,img_05433.jpg
0.0641440749168,0.0167782623321,0.0217164084315,0.0108662759885,0.825381875038,0.012161437422,0.00576752563938,0.0431840457022,img_04370.jpg
0.0774013623595,0.018655480817,0.0229603964835,0.0123880421743,0.801029443741,0.0139844641089,0.00620887102559,0.04737187922,img_07409.jpg
0.0401225052774,0.0256226342171,0.0792613774538,0.00887232925743,0.642901003361,0.0134626999497,0.0174150299281,0.172342434525,img_04382.jpg
0.253784894943,0.041614882648,0.0399865545332,0.0255621597171,0.476202607155,0.038728158921,0.0160777717829,0.108042940497,img_06318.jpg
0.0514551885426,0.0151377534494,0.0213055312634,0.00930533651263,0.846243917942,0.0105215162039,0.00559881702065,0.0404318757355,img_06559.jpg
0.0905145704746,0.0201447233558,0.0230709370226,0.0138547923416,0.780832290649,0.0157019402832,0.00639938656241,0.0494813509285,img_05838.jpg
0.0553360544145,0.0160667654127,0.023037513718,0.00976952258497,0.834613800049,0.0111800031736,0.00602168776095,0.0439747311175,img_02076.jpg
0.106803387403,0.0523708760738,0.103432036936,0.00822421628982,0.0283850152045,0.0349521040916,0.0993579924107,0.566474437714,img_00590.jpg
0.0382896699011,0.0319727957249,0.124944448471,0.00886356830597,0.446954995394,0.0147128403187,0.0251632444561,0.309098422527,img_01657.jpg
0.719720423222,0.0459457412362,0.00706428661942,0.0252466667444,0.0253804493695,0.0944744125009,0.0166135001928,0.065554484725,img_05864.jpg
0.0469541065395,0.0144356992096,0.0207690671086,0.00873688515276,0.854852259159,0.00991748087108,0.00547265354544,0.038861811161,img_00763.jpg
0.0520168058574,0.0148149747401,0.0198516156524,0.00940154585987,0.849956154823,0.0104317022488,0.00525146583095,0.0382757484913,img_05276.jpg
0.0781908482313,0.0187829770148,0.0230903066695,0.0124732377008,0.799402534962,0.0141020789742,0.00625227764249,0.0477058216929,img_06892.jpg
0.0908847302198,0.0280462726951,0.0521671064198,0.0134827820584,0.675627470016,0.0190544482321,0.0141338771209,0.106603302062,img_05293.jpg
0.0679919421673,0.0171022005379,0.0212585218251,0.0113464556634,0.820951044559,0.0126143405214,0.00568707659841,0.0430485084653,img_02406.jpg
0.122840456665,0.0232143420726,0.0219771005213,0.0174259655178,0.736314296722,0.0200195536017,0.00657624239102,0.0516320802271,img_00575.jpg
0.0516213998199,0.0183147266507,0.0340983867645,0.00938352011144,0.802106976509,0.0118680251762,0.00853668246418,0.0640702694654,img_05915.jpg
0.0663388594985,0.0169936753809,0.0215629599988,0.0111361499876,0.822507679462,0.0124294003472,0.00574791803956,0.0432833656669,img_06564.jpg
0.0833724662662,0.0192896910012,0.022809099406,0.0130759831518,0.792467176914,0.0147583903745,0.00624623009935,0.0479810200632,img_02641.jpg
0.0476124063134,0.0179088898003,0.0346833691001,0.00894005503505,0.806093096733,0.0114326616749,0.00863642059267,0.0646930485964,img_07044.jpg
0.077129997313,0.0186128690839,0.022916642949,0.0123585117981,0.801587283611,0.0139462128282,0.0061949598603,0.0472534485161,img_00654.jpg
0.264008760452,0.0428344272077,0.0412866584957,0.0258636344224,0.455334812403,0.039916574955,0.0169047117233,0.113850340247,img_06261.jpg
0.259551107883,0.0373426191509,0.0291082523763,0.0272895731032,0.515918970108,0.037344828248,0.0113501707092,0.0820944830775,img_00212.jpg
0.0870993807912,0.0192752312869,0.0213157553226,0.0135843036696,0.791678488255,0.0151377450675,0.00590561609715,0.0460035279393,img_01328.jpg
0.0686387196183,0.0173187535256,0.0217721667141,0.0114039480686,0.81830728054,0.0127449762076,0.00582002243027,0.0439941361547,img_05156.jpg
0.0752856656909,0.0178971253335,0.0210856143385,0.0122239235789,0.810351967812,0.0135650439188,0.00571776460856,0.0438729450107,img_03996.jpg
0.0835288390517,0.0187767334282,0.0209493301809,0.0131956338882,0.798262119293,0.0146382115781,0.00576991308481,0.0448791906238,img_00007.jpg
0.0889609381557,0.0200021378696,0.0230032261461,0.0137159759179,0.78339099884,0.0155844856054,0.0063943262212,0.0489479787648,img_00331.jpg
0.0652351528406,0.016858689487,0.0215429216623,0.0110038816929,0.824266314507,0.0122850518674,0.00573349604383,0.0430744625628,img_06207.jpg
0.0790270194411,0.0187957342714,0.022801367566,0.0125811574981,0.79908233881,0.0141827519983,0.00618840614334,0.0473411940038,img_02066.jpg
0.0676095336676,0.0170711111277,0.0213064756244,0.0112986322492,0.821383416653,0.0125693278387,0.0056956037879,0.0430659875274,img_02077.jpg
0.061314675957,0.0210244152695,0.0400404669344,0.0105111394078,0.765874564648,0.0136591149494,0.0100234216079,0.0775522366166,img_02876.jpg
0.0705278962851,0.0173526369035,0.0211046431214,0.0116566857323,0.817559599876,0.0129308421165,0.00567210093141,0.0431955084205,img_05640.jpg
0.0517567396164,0.0156905837357,0.0232766773552,0.00933141820133,0.839358866215,0.0107731614262,0.006066321861,0.0437462590635,img_00550.jpg
0.0343203246593,0.0206557437778,0.0566171295941,0.00793112814426,0.739545941353,0.0115168495104,0.0132306097075,0.116182275116,img_06369.jpg
0.0898204147816,0.0199422761798,0.0226264614612,0.0138034420088,0.783351004124,0.0155789637938,0.00627608969808,0.0486013814807,img_06186.jpg
0.0643635243177,0.0173290409148,0.0236971080303,0.0108428299427,0.818521916866,0.012366916053,0.00624150503427,0.0466372482479,img_06936.jpg
0.0748821124434,0.0178144406527,0.0209663920105,0.0121846580878,0.811345875263,0.0134953623638,0.00568164046854,0.0436294972897,img_00551.jpg
0.0708357691765,0.0177578125149,0.0224494989961,0.011640666984,0.812731325626,0.01308548823,0.00600705808029,0.0454923734069,img_04750.jpg
0.0685184523463,0.0170101337135,0.0207007862628,0.0114334393293,0.821914494038,0.0126350838691,0.00555391004309,0.0422337204218,img_02899.jpg
0.181564867496,0.0547290034592,0.107788793743,0.0175701491535,0.247798904777,0.0382282137871,0.0438219308853,0.308498114347,img_00999.jpg
0.156283840537,0.0400889217854,0.0665272548795,0.018322924152,0.512033641338,0.0295947063714,0.0217315535992,0.155417233706,img_07330.jpg
0.0521507188678,0.0155984302983,0.0227358005941,0.00938125606626,0.840530693531,0.0107607617974,0.00593880750239,0.0429035834968,img_03974.jpg
0.246828019619,0.0440641380847,0.0483767129481,0.0243291091174,0.447990000248,0.0389590859413,0.019418951124,0.130033999681,img_05268.jpg
0.0737753286958,0.0177074000239,0.0210206340998,0.0120482761413,0.812861323357,0.0133606996387,0.00568614946678,0.0435401722789,img_03055.jpg
0.0725441947579,0.0176545903087,0.0213639754802,0.0118848290294,0.813648998737,0.0132135525346,0.00575548922643,0.0439343526959,img_07054.jpg
0.11206048727,0.0251451693475,0.0316214412451,0.0157435741276,0.718648433685,0.0196390077472,0.00921624805778,0.0679255723953,img_05016.jpg
0.0534132942557,0.0168408472091,0.0269765425473,0.00952830072492,0.824334442616,0.0113733196631,0.00694296183065,0.0505902953446,img_03871.jpg
0.245270445943,0.0647659599781,0.0893664136529,0.0174866132438,0.103728033602,0.0520956404507,0.066614434123,0.360672444105,img_02871.jpg
0.0457295030355,0.0149229355156,0.023270342499,0.00858298316598,0.848637521267,0.0100539261475,0.00605841446668,0.0427443534136,img_06806.jpg
0.0472171418369,0.0146012371406,0.0212723780423,0.00876871217042,0.852853894234,0.0100067853928,0.00559082673863,0.0396890565753,img_04138.jpg
0.53108549118,0.0510040707886,0.0222809799016,0.0347414240241,0.176929816604,0.0691265389323,0.0171557348222,0.0976759716868,img_02318.jpg
0.0742270871997,0.0178967788815,0.0215195622295,0.0120778838173,0.810576617718,0.0134586663917,0.00581528060138,0.0444280467927,img_06238.jpg
0.0510902963579,0.0203663781285,0.0434999428689,0.00946507137269,0.76879632473,0.0126493396237,0.0105820903555,0.0835505947471,img_05958.jpg
0.0464517772198,0.0143422121182,0.0206437725574,0.00867423415184,0.856020331383,0.00984908826649,0.00544654857367,0.0385720580816,img_00667.jpg
0.195952698588,0.0584761537611,0.108571588993,0.0171967688948,0.179592907429,0.0418760292232,0.0523133352399,0.346020489931,img_02565.jpg
0.061219483614,0.0159094147384,0.0198209304363,0.010565395467,0.835906386375,0.0116013484076,0.00527908373624,0.0396979190409,img_01237.jpg
0.0710720270872,0.0175457000732,0.0215701963753,0.0117015372962,0.815232753754,0.013044083491,0.00579382432625,0.0440399199724,img_07833.jpg
0.0716084688902,0.0178710371256,0.0225408151746,0.0117275230587,0.811250209808,0.0131919784471,0.00603696098551,0.0457730703056,img_07757.jpg
0.298736900091,0.0349829606712,0.01671599783,0.0329111590981,0.509318828583,0.0427908301353,0.0070689865388,0.05747435987,img_04263.jpg
0.153057143092,0.0261781513691,0.0223003607243,0.0203514229506,0.691337287426,0.0240272469819,0.00710224732757,0.0556461252272,img_03588.jpg
0.0552434809506,0.0158305708319,0.0221587270498,0.00977084878832,0.83765488863,0.0110834427178,0.0058169644326,0.0424410514534,img_07508.jpg
0.235915541649,0.0531947687268,0.0774751976132,0.0216154698282,0.315978139639,0.0423625335097,0.0335601344705,0.219898194075,img_03128.jpg
0.0532230399549,0.017949571833,0.0315930955112,0.00953824352473,0.808604836464,0.0118279056624,0.00800214614719,0.0592611953616,img_00232.jpg
0.0714503601193,0.0178810562938,0.0226617660373,0.0117030758411,0.811091959476,0.0131709845737,0.00606000237167,0.0459807366133,img_02309.jpg
0.0459925830364,0.0144790690392,0.0213856007904,0.00861507747322,0.854368269444,0.00987873226404,0.00562188960612,0.0396587699652,img_06637.jpg
0.119517147541,0.0261704977602,0.032334331423,0.016419865191,0.704842805862,0.0206985250115,0.00958680268377,0.0704299733043,img_02180.jpg
0.0515251681209,0.0156851988286,0.0233674589545,0.00930261611938,0.839415252209,0.0107548628002,0.00608682772145,0.0438627377152,img_05740.jpg
0.0806455984712,0.018737019971,0.0219367183745,0.0128074483946,0.799455106258,0.0143285468221,0.00598914921284,0.0461003705859,img_05459.jpg
0.0652555301785,0.0168600156903,0.0215389896184,0.0110064735636,0.824247777462,0.0122872944921,0.00573270535097,0.0430712327361,img_05241.jpg
0.0547814555466,0.0194754377007,0.0372486561537,0.00977845024318,0.78594994545,0.0125584742054,0.00927167572081,0.0709359571338,img_07417.jpg
0.0918774232268,0.0275418292731,0.0495695509017,0.0135773038492,0.683709740639,0.0189271960407,0.0134898768738,0.101307064295,img_03760.jpg
0.10228267312,0.0209626369178,0.0213920455426,0.0153124788776,0.768615424633,0.0172757469118,0.00614289427176,0.0480161346495,img_01824.jpg
0.0510235503316,0.0155639313161,0.0231432858855,0.00924129318446,0.840931177139,0.0106702307239,0.00603263732046,0.0433939397335,img_06859.jpg
0.157954275608,0.0598918646574,0.0828703716397,0.0103573258966,0.0291071813554,0.0460714697838,0.105704605579,0.508042931557,img_01687.jpg
0.0716848447919,0.0179113298655,0.0226691104472,0.0117310239002,0.810710370541,0.0132033126429,0.00606509577483,0.0460248291492,img_00311.jpg
0.10036316514,0.0508365668356,0.140798062086,0.00960572250187,0.0688016787171,0.0298990309238,0.0704350993037,0.529260575771,img_07086.jpg
0.0739975646138,0.0177550073713,0.0211016070098,0.0120704537258,0.812265694141,0.0133962109685,0.00570866465569,0.0437047481537,img_03825.jpg
0.0747741907835,0.0178040098399,0.0209731683135,0.0121714510024,0.811488926411,0.0134815266356,0.0056821978651,0.0436244234443,img_03718.jpg
0.0503180958331,0.0148913376033,0.0208958946168,0.00917052663863,0.849305450916,0.0103416508064,0.00550156552345,0.0395754612982,img_02563.jpg
0.0548529475927,0.015888499096,0.0225840937346,0.0097145345062,0.836842477322,0.0110703129321,0.00591114675626,0.0431360118091,img_02857.jpg
0.0875019133091,0.0267711877823,0.0487510152161,0.0131785999984,0.693712174892,0.0182518586516,0.0131271174178,0.0987060889602,img_05718.jpg
0.193471327424,0.0542138852179,0.0999569743872,0.0185434427112,0.270557403564,0.0389897637069,0.0407069474459,0.283560276031,img_03229.jpg
0.0824844762683,0.0300371348858,0.0669237598777,0.0127473054454,0.632401525974,0.019018528983,0.0171731393784,0.139214023948,img_04427.jpg
0.0683859139681,0.0173853933811,0.0221286844462,0.0113618327305,0.817525565624,0.0127394450828,0.00590372085571,0.0445693619549,img_07501.jpg
0.20523288846,0.0586270950735,0.103733412921,0.0181140359491,0.200701490045,0.0429250448942,0.0500237904489,0.3206422925,img_07068.jpg
0.136282920837,0.0244322586805,0.0219448208809,0.0187285132706,0.716930508614,0.0216261595488,0.00670882221311,0.053346093744,img_05095.jpg
0.0534232780337,0.0154249100015,0.0214747823775,0.00955171603709,0.842671215534,0.0107820248231,0.00564416404814,0.041027918458,img_04642.jpg
0.0541616007686,0.0197376627475,0.0387834087014,0.00972977466881,0.781346559525,0.0126183424145,0.00959594454616,0.0740266814828,img_06259.jpg
0.0470832958817,0.0146472724155,0.021515166387,0.00875140912831,0.852287888527,0.0100165130571,0.00564733939245,0.0400511398911,img_06947.jpg
0.228250533342,0.0347707159817,0.0286204572767,0.0253924652934,0.561639904976,0.0336787626147,0.0105322450399,0.0771147981286,img_04949.jpg
0.264555305243,0.0418771803379,0.0387915559113,0.0261831134558,0.466037034988,0.0396026819944,0.0158017668873,0.107151389122,img_04268.jpg
0.0468927547336,0.014443137683,0.0208268277347,0.00872858799994,0.854764401913,0.00991677399725,0.005486369133,0.0389411635697,img_03924.jpg
0.0580681860447,0.016969723627,0.0251994337887,0.0100833289325,0.823192417622,0.0117519227788,0.00655589299276,0.0481791868806,img_05222.jpg
0.102214485407,0.0213915407658,0.0230642389506,0.0151272350922,0.763342142105,0.017229212448,0.00655555352569,0.0510756783187,img_03805.jpg
0.14574201405,0.0565591566265,0.128692299128,0.0132339065894,0.115107491612,0.036699578166,0.0636285915971,0.440336883068,img_05192.jpg
0.0379859320819,0.0327330268919,0.132056862116,0.00878375396132,0.414892226458,0.0147986793891,0.0263007972389,0.332448720932,img_00141.jpg
0.0761863738298,0.0246252194047,0.046256609261,0.0120932059363,0.720639944077,0.0164327975363,0.012070748955,0.0916951522231,img_01995.jpg
0.0800872147083,0.0189520549029,0.0229223165661,0.0126971825957,0.797075092793,0.0143369287252,0.00623377738521,0.047695402056,img_03711.jpg
0.067778237164,0.0171479657292,0.0215189848095,0.0113111138344,0.820444464684,0.0126077951863,0.00574907194823,0.0434424616396,img_01649.jpg
0.297738492489,0.0505138114095,0.0520802512765,0.0259879212826,0.348751932383,0.0464456900954,0.0244393646717,0.154042586684,img_06698.jpg
0.0663627609611,0.0181171223521,0.0257495623082,0.0110471798107,0.808533489704,0.0128364125267,0.00676087336615,0.0505925491452,img_07526.jpg
0.0448839887977,0.0171464215964,0.0330002382398,0.0085933804512,0.816230177879,0.0109530752525,0.00825612992048,0.0609366707504,img_00982.jpg
0.103887595236,0.0213982779533,0.0224758330733,0.0153548764065,0.762798666954,0.0174186564982,0.00642213458195,0.0502440333366,img_02766.jpg
0.0892598032951,0.019553264603,0.0214390289038,0.0138271227479,0.788026094437,0.0154443308711,0.00596719048917,0.046483065933,img_02216.jpg
0.075014680624,0.0181568209082,0.0221583023667,0.0121411848813,0.807305812836,0.0136008793488,0.00597877101973,0.0456434860826,img_01379.jpg
0.069969765842,0.0167689695954,0.0192636735737,0.0116756921634,0.824170529842,0.0127061447129,0.00520268455148,0.0402425192297,img_06424.jpg
0.0817083269358,0.0190229397267,0.0225486047566,0.0128988306969,0.795845329762,0.0145058026537,0.00615470902994,0.0473153740168,img_04461.jpg
0.0471936911345,0.0146955791861,0.0216511487961,0.00876448117197,0.851667523384,0.0100449481979,0.00567848142236,0.0403042212129,img_05454.jpg
0.117708519101,0.0535566955805,0.136485055089,0.0109640704468,0.0837513431907,0.0328068882227,0.0687680393457,0.495959430933,img_02422.jpg
0.0671111419797,0.0175923909992,0.0234680771828,0.0111706955358,0.815067887306,0.0126907704398,0.00621169432998,0.0466872490942,img_02799.jpg
0.0878744423389,0.0209732465446,0.0270347651094,0.013396740891,0.771326363087,0.0157076306641,0.00738168368116,0.0563050583005,img_02252.jpg
0.518188297749,0.0622908249497,0.0302809197456,0.0266071017832,0.0813334807754,0.0773936137557,0.0368961393833,0.167009696364,img_04237.jpg
0.237974733114,0.055684749037,0.0833656489849,0.0210949722677,0.274255752563,0.0439184270799,0.0381253026426,0.245580419898,img_06893.jpg
0.038474150002,0.028142509982,0.0964496210217,0.00886332523078,0.571453273296,0.0139315063134,0.0204249806702,0.222260653973,img_02964.jpg
0.120658829808,0.0547628924251,0.0819466114044,0.00818254891783,0.0196408424526,0.0403960905969,0.115909874439,0.55850237608,img_05682.jpg
0.143354862928,0.0572455152869,0.120842181146,0.011952707544,0.0748259723186,0.0380408093333,0.0748686119914,0.478869348764,img_06477.jpg
0.0460836850107,0.014436904341,0.0211774483323,0.0086263762787,0.85490000248,0.00986725371331,0.00557378679514,0.0393345691264,img_01561.jpg
0.0823720917106,0.0188486687839,0.0216514244676,0.0130205824971,0.797755718231,0.0145339621231,0.00593631481752,0.0458812117577,img_00760.jpg
0.072841309011,0.0176034606993,0.0210477635264,0.0119371209294,0.814202904701,0.0132309123874,0.00568086514249,0.0434556156397,img_04003.jpg
0.0693296268582,0.0172128658742,0.0211007297039,0.0115133151412,0.819405734539,0.0127730909735,0.005659641698,0.0430050380528,img_02602.jpg
0.0834481343627,0.0192054975778,0.0224784556776,0.013101358898,0.793435871601,0.0147432181984,0.0061630117707,0.047424428165,img_03261.jpg
0.191103622317,0.0612604804337,0.108771696687,0.0152895282954,0.109457224607,0.0443019680679,0.0669562295079,0.40285924077,img_02830.jpg
0.0702340379357,0.0181225072592,0.0240437407047,0.0115237059072,0.808377444744,0.0131592247635,0.00639292551205,0.0481463931501,img_02347.jpg
0.070473305881,0.0173527449369,0.0211258735508,0.0116500910372,0.817573308945,0.0129260225222,0.00567693682387,0.0432217083871,img_03581.jpg
0.0892086550593,0.0197375714779,0.0221343729645,0.013770930469,0.785862386227,0.0154680320993,0.00614350056276,0.0476745329797,img_06401.jpg
0.0608253888786,0.0171327330172,0.0245298724622,0.0104145901278,0.821203112602,0.0120234880596,0.0064181862399,0.0474525541067,img_02954.jpg
0.10167491436,0.0211902372539,0.0225816536695,0.0151046104729,0.765745580196,0.0171208679676,0.00641705375165,0.0501650758088,img_00865.jpg
0.055612962693,0.0158783774823,0.0221692640334,0.00981606915593,0.837052166462,0.0111305024475,0.00582120846957,0.0425194017589,img_03935.jpg
0.0688242167234,0.0171719007194,0.0211643278599,0.0114498352632,0.81997692585,0.0127127375454,0.00567079149187,0.0430293008685,img_05623.jpg
0.0690705776215,0.0174075476825,0.0219134278595,0.0114502329379,0.8171890378,0.0128132794052,0.00585893308744,0.04429699108,img_06510.jpg
0.0519310757518,0.0183855816722,0.0342377498746,0.00941921398044,0.801127016544,0.0119158402085,0.00856699794531,0.0644165277481,img_05410.jpg
0.0516315065324,0.0276761315763,0.0808186009526,0.0100213252008,0.624653398991,0.0151918930933,0.0180402863771,0.171966776252,img_06101.jpg
0.0793836638331,0.0184349045157,0.0213383752853,0.0127011863515,0.803302586079,0.0141288172454,0.00582890724763,0.0448815412819,img_01781.jpg
0.0837413594127,0.0192328449339,0.0224591847509,0.0131357060745,0.793054878712,0.0147805269808,0.00616179732606,0.0474335961044,img_05835.jpg
0.0993289425969,0.0508031882346,0.136675924063,0.009242025204,0.0592553578317,0.0301944315434,0.074368186295,0.540131866932,img_00533.jpg
0.0768535286188,0.0185798667371,0.0229117944837,0.0123268309981,0.802024304867,0.0139096127823,0.0061903828755,0.0472036227584,img_05989.jpg
0.0712810084224,0.0178220253438,0.0225013419986,0.0116903204471,0.811879396439,0.0131456116214,0.00602358998731,0.0456567518413,img_06646.jpg
0.084079682827,0.0192643422633,0.0224371626973,0.0131752900779,0.792614877224,0.0148235084489,0.006160417106,0.0474447011948,img_07616.jpg
0.353174686432,0.0376034006476,0.0156932752579,0.036186940968,0.441876769066,0.0494945757091,0.00736878206953,0.0586016215384,img_06294.jpg
0.0858111679554,0.0194576717913,0.0224687866867,0.0133683634922,0.789899885654,0.0150409396738,0.00618597352877,0.0477671660483,img_06662.jpg
0.0729381218553,0.0180464293808,0.0226165410131,0.0118809258565,0.808973073959,0.0133726969361,0.00607063760981,0.0461016558111,img_05525.jpg
0.0462720878422,0.0143486652523,0.0207539293915,0.00865052640438,0.855948626995,0.00984049867839,0.00547295575961,0.0387127920985,img_00196.jpg
0.221280843019,0.0300568323582,0.0173532161862,0.0272838231176,0.611294806004,0.0330475047231,0.00634428719059,0.0533387027681,img_05828.jpg
0.0486502461135,0.0147618092597,0.0212017595768,0.00895150192082,0.850880146027,0.0101690618321,0.00557219376788,0.0398131906986,img_05475.jpg
0.212661609054,0.0422727167606,0.0530045628548,0.0222102794796,0.479765415192,0.0351915881038,0.0196763649583,0.135217472911,img_04640.jpg
0.0575150512159,0.0161815062165,0.0224405508488,0.0100450022146,0.833239018917,0.0113966427743,0.00589655060321,0.0432857051492,img_06037.jpg
0.0496578216553,0.0187532510608,0.0369374006987,0.00921426713467,0.795167565346,0.0119343167171,0.00920184049755,0.0691336616874,img_03080.jpg
0.0532969497144,0.0152098322287,0.0207053348422,0.00955352280289,0.84533572197,0.0106948884204,0.00546415708959,0.0397396273911,img_07079.jpg
0.108129031956,0.0221666283906,0.0236103907228,0.0157096516341,0.752708613873,0.0180353503674,0.00678382255137,0.0528564788401,img_02400.jpg
0.0716340914369,0.0174617823213,0.0210342854261,0.0117938257754,0.816088080406,0.0130714811385,0.00566557608545,0.0432508997619,img_04410.jpg
0.0499840788543,0.0150526287034,0.0216794144362,0.00911672133952,0.847297310829,0.0103819863871,0.00568518182263,0.0408027134836,img_07160.jpg
0.116754218936,0.0539481453598,0.122563153505,0.00985711719841,0.0524026788771,0.0344436839223,0.081842854619,0.528188169003,img_04405.jpg
0.0552975833416,0.0158377811313,0.0221608504653,0.00977748539299,0.837564587593,0.0110904471949,0.00581776024774,0.0424534268677,img_06332.jpg
0.0403980538249,0.0277870278805,0.0922166481614,0.00902553740889,0.588859856129,0.0140620525926,0.0197319723666,0.20791888237,img_01392.jpg
0.0482792295516,0.0148605825379,0.0217484310269,0.00890327244997,0.849699676037,0.0101885907352,0.0057025407441,0.0406177043915,img_07224.jpg
0.0567300580442,0.0162245742977,0.0229668132961,0.00994253344834,0.832716822624,0.0113519961014,0.00601756898686,0.0440496429801,img_05731.jpg
0.0576075948775,0.0186381209642,0.0320920348167,0.0100365374237,0.800074219704,0.0124130696058,0.00815609190613,0.0609823167324,img_02837.jpg
0.0738624334335,0.0178311988711,0.0214582663029,0.0120364306495,0.811334490776,0.0133933778852,0.00579231884331,0.0442915074527,img_00598.jpg
0.0474180951715,0.0151429660618,0.0232843346894,0.00879184808582,0.845987737179,0.0102524990216,0.00605991343036,0.0430627241731,img_00950.jpg
0.0971417799592,0.0212355386466,0.0243927799165,0.0144972838461,0.766459941864,0.0166568569839,0.00683255167678,0.0527833625674,img_07005.jpg
